Correct label   | Predicted label | Confidence     
      95        |       95        |      89.93     %
      95        |       95        |      99.19     %
      95        |       95        |      99.43     %
      95        |       95        |      99.47     %
      95        |       95        |      84.36     %
      95        |       95        |      99.14     %
      95        |       95        |      99.92     %
      95        |       95        |      95.22     %
       9        |       45        |      76.21     %
      95        |       95        |      99.80     %
      95        |       95        |      99.31     %
      95        |       95        |      99.98     %
      95        |       95        |      96.02     %
      95        |       67        |      27.71     %
      95        |       95        |      98.28     %
      95        |       95        |      99.75     %
      95        |       95        |      98.94     %
      95        |       95        |      99.72     %
      95        |       95        |      97.78     %
       9        |       45        |      75.90     %
      95        |       56        |      77.05     %
      95        |       95        |      98.26     %
      95        |       56        |      69.26     %
      95        |       56        |      41.10     %
      95        |       95        |      85.01     %
      95        |       95        |      98.82     %
      96        |       39        |      36.55     %
      96        |       96        |      99.99     %
      96        |       96        |      98.75     %
      96        |       96        |      99.94     %
       9        |       45        |      76.67     %
       0        |        0        |      31.54     %
      96        |       96        |      35.02     %
      96        |       96        |      96.99     %
      96        |       96        |      99.32     %
      96        |       85        |      61.56     %
      96        |       96        |      34.80     %
      96        |       96        |      31.08     %
      96        |       85        |      67.34     %
      96        |       96        |      99.97     %
      96        |       67        |      50.89     %
      96        |       67        |      53.82     %
       9        |       45        |      85.78     %
      96        |       67        |      44.36     %
      96        |       67        |      33.49     %
      96        |       67        |      52.03     %
      96        |       67        |      39.25     %
      96        |       67        |      32.65     %
      96        |       96        |      65.76     %
      96        |       56        |      75.75     %
      96        |       96        |      99.58     %
      96        |       96        |      99.98     %
      96        |       96        |      99.10     %
       9        |       37        |      39.77     %
      96        |       22        |      69.99     %
      96        |       96        |      99.63     %
      96        |       96        |      96.05     %
      96        |       96        |      99.96     %
      96        |       96        |      99.91     %
      96        |       96        |      99.99     %
      96        |       96        |      99.96     %
      96        |       96        |      99.82     %
      96        |       96        |      99.99     %
      96        |       96        |      99.99     %
       9        |       37        |      40.89     %
      96        |       96        |      99.98     %
      97        |       21        |      84.18     %
      97        |       97        |      95.13     %
      97        |       47        |      23.84     %
      97        |       10        |      53.36     %
      97        |       43        |      73.90     %
      97        |       43        |      71.09     %
      97        |       43        |      41.24     %
      97        |       79        |      75.04     %
      97        |       79        |      51.84     %
       9        |       38        |      74.46     %
      97        |       79        |      47.85     %
      97        |       88        |      52.98     %
      97        |       72        |      35.96     %
      97        |       88        |      43.47     %
      97        |       97        |      85.38     %
      97        |       97        |      65.62     %
      97        |       21        |      63.56     %
      97        |       43        |      49.73     %
      97        |       97        |      95.90     %
      97        |       97        |      74.03     %
       9        |       38        |      54.52     %
      97        |       97        |      98.37     %
      97        |       97        |      99.53     %
      97        |       97        |      99.66     %
      97        |       97        |      68.53     %
      97        |       97        |      72.36     %
      97        |       97        |      70.57     %
      97        |       41        |      41.00     %
      97        |       97        |      88.58     %
      97        |       41        |      33.90     %
      97        |       97        |      99.97     %
       9        |       33        |      30.27     %
      97        |       97        |      98.67     %
      97        |       74        |      45.53     %
      97        |       97        |      39.79     %
      97        |       79        |      29.82     %
      97        |       41        |      39.91     %
      97        |       97        |      67.08     %
      97        |       80        |      35.59     %
      98        |       99        |      65.15     %
      98        |       99        |      67.18     %
      98        |       99        |      71.73     %
       9        |       38        |      39.20     %
      98        |       99        |      71.21     %
      98        |       54        |      60.48     %
      98        |       54        |      55.64     %
      98        |       54        |      55.79     %
      98        |       54        |      55.55     %
      98        |       16        |      90.02     %
      98        |       16        |      87.96     %
      98        |       16        |      91.98     %
      98        |       16        |      90.71     %
      98        |       16        |      89.60     %
       9        |       38        |      30.93     %
      98        |       74        |      57.81     %
      98        |       74        |      52.24     %
      98        |       74        |      58.32     %
      98        |       74        |      61.30     %
      98        |       21        |      59.47     %
      98        |       21        |      60.25     %
      98        |       21        |      59.71     %
      98        |       21        |      67.37     %
      98        |       21        |      74.00     %
      98        |       58        |      29.43     %
       9        |       67        |      24.94     %
      98        |       58        |      33.18     %
      98        |       58        |      32.16     %
      98        |       58        |      30.25     %
      98        |       58        |      32.40     %
      98        |       58        |      29.55     %
      98        |       98        |      36.16     %
      98        |       99        |      60.15     %
      98        |       99        |      56.61     %
      98        |       99        |      56.70     %
      98        |       99        |      56.05     %
       9        |       51        |      28.06     %
       0        |        1        |      51.04     %
      98        |       99        |      59.61     %
      98        |       99        |      60.59     %
      99        |       89        |      31.95     %
      99        |       89        |      59.99     %
      99        |       89        |      71.93     %
      99        |       89        |      42.11     %
      99        |       89        |      61.30     %
      99        |       89        |      51.78     %
      99        |       89        |      39.82     %
      99        |       99        |      98.76     %
       9        |       51        |      48.99     %
      99        |       99        |      99.16     %
      99        |       99        |      98.33     %
      99        |       99        |      98.48     %
      99        |       99        |      89.72     %
      99        |       99        |      92.78     %
      99        |       99        |      94.05     %
      99        |       100       |      25.42     %
      99        |       43        |      24.33     %
      99        |       43        |      34.00     %
      99        |       100       |      47.28     %
       9        |       51        |      43.47     %
      99        |       99        |      50.59     %
      99        |       99        |      40.67     %
      99        |       99        |      46.38     %
      99        |       99        |      98.08     %
      99        |       99        |      99.34     %
      99        |       99        |      98.99     %
      99        |       99        |      99.27     %
      99        |       54        |      52.38     %
      99        |       54        |      45.28     %
      99        |       54        |      44.64     %
       9        |       51        |      36.97     %
      99        |       99        |      59.82     %
      99        |       54        |      44.07     %
      99        |       99        |      50.63     %
      99        |       74        |      22.10     %
      99        |       99        |      28.91     %
      99        |       20        |      18.37     %
      99        |       20        |      30.47     %
      99        |       54        |      38.51     %
      99        |       54        |      50.30     %
      99        |       54        |      24.83     %
       9        |       51        |      34.19     %
      99        |       43        |      71.85     %
      99        |       99        |      57.01     %
      99        |       43        |      56.34     %
      99        |       99        |      83.16     %
      99        |       99        |      86.45     %
      99        |       99        |      79.09     %
      99        |       99        |      65.42     %
      100       |        4        |      56.06     %
      100       |       82        |      62.23     %
      100       |       82        |      57.63     %
       9        |        5        |      34.21     %
      100       |       82        |      47.78     %
      100       |       82        |      42.69     %
      100       |       82        |      37.94     %
      100       |       82        |      56.03     %
      100       |       85        |      53.39     %
      100       |       45        |      53.59     %
      100       |       57        |      30.44     %
      100       |       49        |      71.44     %
      100       |       49        |      70.03     %
      100       |       59        |      34.78     %
       9        |       35        |      38.69     %
      100       |       59        |      53.39     %
      100       |       58        |      25.89     %
      100       |       65        |      45.70     %
      100       |       45        |      31.01     %
      100       |        0        |      27.08     %
      100       |       12        |      89.21     %
      100       |       21        |      99.07     %
      100       |       21        |      36.25     %
      100       |       21        |      94.25     %
      100       |       12        |      83.21     %
       9        |       35        |      39.57     %
      100       |       22        |      43.13     %
      100       |       35        |      30.85     %
      100       |       35        |      34.77     %
      100       |       28        |      53.42     %
      100       |       92        |      54.91     %
      100       |       59        |      35.29     %
      100       |       59        |      30.80     %
      100       |       59        |      35.14     %
      100       |       45        |      66.57     %
      100       |       20        |      14.13     %
       9        |       35        |      34.24     %
      100       |       20        |      16.93     %
      100       |       85        |      16.74     %
      100       |       85        |      19.66     %
       9        |       35        |      29.18     %
       9        |       35        |      33.78     %
       0        |        0        |      97.54     %
       9        |       35        |      31.81     %
       9        |       35        |      33.52     %
       9        |        9        |      99.88     %
       9        |        9        |      99.84     %
       9        |        9        |      99.81     %
       9        |        9        |      99.84     %
       9        |        9        |      99.94     %
       9        |        9        |      99.92     %
       9        |        9        |      99.90     %
      10        |       10        |      73.14     %
       0        |        0        |      99.36     %
      10        |       10        |      50.78     %
      10        |       39        |      46.24     %
      10        |        5        |      50.94     %
      10        |       10        |      83.81     %
      10        |       10        |      72.10     %
      10        |       10        |      86.08     %
      10        |       10        |      89.38     %
      10        |       41        |      72.76     %
      10        |       83        |      76.39     %
      10        |       10        |      84.60     %
       0        |        0        |      88.72     %
       0        |        1        |      62.22     %
      10        |       97        |      96.89     %
      10        |       97        |      87.89     %
      10        |       97        |      92.17     %
      10        |       97        |      91.39     %
      10        |       48        |      34.76     %
      10        |       44        |      66.51     %
      10        |       10        |      67.42     %
      10        |       32        |      59.04     %
      10        |       97        |      56.75     %
      10        |       10        |      99.57     %
       0        |        0        |      83.59     %
      10        |       10        |      99.95     %
      10        |       10        |      87.58     %
      10        |       10        |      93.94     %
      10        |       10        |      94.62     %
      10        |       10        |      99.90     %
      10        |       10        |      98.43     %
      10        |       10        |      88.72     %
      10        |       10        |      99.95     %
      10        |       10        |      99.56     %
      10        |       21        |      67.07     %
       0        |        0        |      99.53     %
      10        |       41        |      53.01     %
      10        |       10        |      69.02     %
      10        |       10        |      56.30     %
      10        |       10        |      84.65     %
      10        |       10        |      84.36     %
      10        |       41        |      54.52     %
      10        |       38        |      30.18     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
       0        |        0        |      98.54     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
      11        |       11        |      99.99     %
      11        |       11        |      98.09     %
      11        |       11        |      99.98     %
      11        |       11        |      99.99     %
      11        |       11        |      81.85     %
      11        |       11        |      99.99     %
      11        |       11        |      99.98     %
       0        |        0        |      99.12     %
      11        |       11        |     100.00     %
      11        |       11        |      91.88     %
      11        |       11        |      99.98     %
      11        |       11        |     100.00     %
      11        |       11        |      99.99     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
       1        |       19        |      52.27     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
      11        |       11        |      99.79     %
      11        |       11        |      99.98     %
      11        |       11        |      99.97     %
      11        |       11        |      99.99     %
      11        |       11        |      99.95     %
      11        |       11        |      99.97     %
      11        |       11        |      99.99     %
      11        |       11        |      99.99     %
       1        |        1        |      44.58     %
      11        |       11        |      99.99     %
      11        |       11        |     100.00     %
      11        |       11        |      99.99     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
      11        |       11        |     100.00     %
      11        |       11        |      99.71     %
      12        |       12        |      43.18     %
      12        |        0        |      44.75     %
      12        |       12        |      30.59     %
       1        |        1        |      46.32     %
      12        |       12        |      34.61     %
      12        |       33        |      41.81     %
      12        |       33        |      59.55     %
      12        |       33        |      54.71     %
      12        |       33        |      61.48     %
      12        |       33        |      60.91     %
      12        |       19        |      68.21     %
      12        |       19        |      47.24     %
      12        |       73        |      38.54     %
      12        |       19        |      46.18     %
       1        |        1        |      63.81     %
      12        |       19        |      32.06     %
      12        |       12        |      95.81     %
      12        |       12        |      84.93     %
      12        |       12        |      83.18     %
      12        |       12        |      83.90     %
      12        |       12        |      88.24     %
      12        |       12        |      95.65     %
      12        |       12        |      34.29     %
      12        |       12        |      65.85     %
      12        |       12        |      61.82     %
       1        |        1        |      56.95     %
      12        |       12        |      65.22     %
      12        |       33        |      45.88     %
      12        |       12        |      63.60     %
      12        |       12        |      54.35     %
      12        |       12        |      77.86     %
      12        |       12        |      74.08     %
      12        |       12        |      78.75     %
      12        |       12        |      52.60     %
      12        |       12        |      58.79     %
      12        |       12        |      41.14     %
       1        |       12        |      92.35     %
       0        |       57        |      43.75     %
      12        |       12        |      36.98     %
      12        |       12        |      44.44     %
      12        |       12        |      62.40     %
      12        |       12        |      82.21     %
      12        |       12        |      70.59     %
      13        |        3        |      34.48     %
      13        |       38        |      71.46     %
      13        |       13        |      96.97     %
      13        |       13        |      99.92     %
      13        |       17        |      15.45     %
       1        |       12        |      86.10     %
      13        |       73        |      13.10     %
      13        |       16        |      27.24     %
      13        |       13        |      80.43     %
      13        |       13        |      99.67     %
      13        |       13        |      98.21     %
      13        |       13        |      89.59     %
      13        |       13        |      91.37     %
      13        |       36        |      43.29     %
      13        |       46        |      58.68     %
      13        |       38        |      35.41     %
       1        |       12        |      88.57     %
      13        |       38        |      52.74     %
      13        |       36        |      56.05     %
      13        |       13        |      99.86     %
      13        |       13        |      93.17     %
      13        |       67        |      47.62     %
      13        |       13        |      99.99     %
      13        |       13        |      81.98     %
      13        |       13        |      45.77     %
      13        |       13        |      65.28     %
      13        |       13        |      62.61     %
       1        |       12        |      82.77     %
      13        |       13        |      69.13     %
      13        |       13        |      68.40     %
      13        |       13        |      69.01     %
      13        |       13        |      49.93     %
      13        |       13        |      52.66     %
      13        |       57        |      53.20     %
      13        |       85        |      26.82     %
      13        |       85        |      28.46     %
      14        |       14        |      55.00     %
      14        |       14        |      64.32     %
       1        |       69        |      32.51     %
      14        |       14        |      57.90     %
      14        |       14        |      64.85     %
      14        |        5        |      13.93     %
      14        |        5        |      16.57     %
      14        |       85        |      21.42     %
      14        |        5        |      51.14     %
      14        |       10        |      80.73     %
      14        |       10        |      84.79     %
      14        |       10        |      84.37     %
      14        |       10        |      63.91     %
       1        |       66        |      41.34     %
      14        |       10        |      64.01     %
      14        |       14        |      40.80     %
      14        |       12        |      40.95     %
      14        |       16        |      22.90     %
      14        |       16        |      27.63     %
      14        |       74        |      83.31     %
      14        |       74        |      60.99     %
      14        |       74        |      53.00     %
      14        |        9        |      77.38     %
      14        |       98        |      22.21     %
       1        |       69        |      70.41     %
      14        |        3        |      23.28     %
      14        |        3        |      25.12     %
      14        |        3        |      28.53     %
      14        |        3        |      26.07     %
      14        |       47        |      56.45     %
      14        |       47        |      57.28     %
      14        |       47        |      53.53     %
      14        |       47        |      61.84     %
      15        |       15        |      99.56     %
      15        |       15        |      87.71     %
       1        |       69        |      56.08     %
      15        |       15        |      87.00     %
      15        |       15        |      90.04     %
      15        |       15        |      99.90     %
      15        |       15        |      99.52     %
      15        |       15        |     100.00     %
      15        |       15        |      88.28     %
      15        |       15        |      95.98     %
      15        |       15        |      94.12     %
      15        |       15        |      93.93     %
      15        |       15        |      99.99     %
       1        |        0        |      96.00     %
      15        |       15        |      99.99     %
      15        |       15        |     100.00     %
      15        |       15        |      99.99     %
      15        |       15        |     100.00     %
      15        |       15        |     100.00     %
      15        |       15        |      99.97     %
      15        |       15        |      74.53     %
      15        |       15        |      63.18     %
      15        |       15        |      56.33     %
      15        |       15        |      58.83     %
       1        |        0        |      97.90     %
      15        |       15        |      98.10     %
      15        |       15        |      99.79     %
      15        |       15        |      99.72     %
      15        |       15        |      99.11     %
      15        |       15        |      99.68     %
      15        |       15        |      99.89     %
      15        |       15        |      98.93     %
      15        |       15        |      92.60     %
      15        |       15        |      89.60     %
      15        |       15        |      27.86     %
       1        |        0        |      97.94     %
       0        |        1        |      51.94     %
      15        |       86        |      43.34     %
      15        |       15        |      96.80     %
      15        |       55        |      38.91     %
      15        |       15        |      97.30     %
      15        |       15        |      99.98     %
      15        |       15        |      99.94     %
      15        |       15        |      99.91     %
      15        |       15        |      99.94     %
      15        |       15        |      99.57     %
      15        |       15        |      98.30     %
       1        |        0        |      98.20     %
      15        |       15        |      97.22     %
      16        |       20        |      58.31     %
      16        |       20        |      51.97     %
      16        |       20        |      63.29     %
      16        |       20        |      54.80     %
      16        |       20        |      56.93     %
      16        |       20        |      43.93     %
      16        |       20        |      56.52     %
      16        |       21        |      50.45     %
      16        |       21        |      42.98     %
       1        |        0        |      95.94     %
      16        |       21        |      56.26     %
      16        |       21        |      54.55     %
      16        |       21        |      41.90     %
      16        |       21        |      55.52     %
      16        |       21        |      48.55     %
      16        |       69        |      25.82     %
      16        |       74        |      20.35     %
      16        |       69        |      22.83     %
      16        |       69        |      22.36     %
      16        |       69        |      22.69     %
       1        |        0        |      70.76     %
      16        |       69        |      21.76     %
      16        |       74        |      20.64     %
      16        |       69        |      37.47     %
      16        |       69        |      43.41     %
      16        |       69        |      41.20     %
      16        |       69        |      34.50     %
      16        |       17        |      45.09     %
      16        |       69        |      42.31     %
      16        |       69        |      65.86     %
      16        |       38        |      33.91     %
       1        |       33        |      43.22     %
      16        |       38        |      48.65     %
      16        |       12        |      32.23     %
      16        |       38        |      45.45     %
      16        |       38        |      35.89     %
      16        |       38        |      31.44     %
      16        |       38        |      33.57     %
      16        |       33        |      43.68     %
      16        |       33        |      36.48     %
      16        |       33        |      37.79     %
      16        |       33        |      41.17     %
       1        |       33        |      48.39     %
      16        |       33        |      32.07     %
      16        |       33        |      54.36     %
      16        |       33        |      61.49     %
      16        |       69        |      67.95     %
      16        |       69        |      69.77     %
      16        |       69        |      67.72     %
      16        |       69        |      63.91     %
      16        |       69        |      72.42     %
      16        |       69        |      69.90     %
      16        |       69        |      70.04     %
       1        |       33        |      59.77     %
      17        |       14        |      27.66     %
      17        |       17        |      29.22     %
      17        |       17        |      37.60     %
      17        |       16        |      38.10     %
      17        |       74        |      42.59     %
      17        |       74        |      45.72     %
      17        |       74        |      46.16     %
      17        |       54        |      30.50     %
      17        |       17        |      58.73     %
      17        |       17        |      86.68     %
       1        |       33        |      44.04     %
      17        |       17        |      75.10     %
      17        |       17        |      85.78     %
      17        |       38        |      59.90     %
      17        |       17        |      76.57     %
      17        |       17        |      77.27     %
      17        |       17        |      70.47     %
      17        |       17        |      58.26     %
      17        |       17        |      51.35     %
      17        |       17        |      44.50     %
      17        |       17        |      43.96     %
       1        |       12        |      63.72     %
      17        |       33        |      39.83     %
      17        |        0        |      36.44     %
      17        |        0        |      33.89     %
      17        |        0        |      43.88     %
      17        |        0        |      42.79     %
      17        |       54        |      32.95     %
      17        |       54        |      33.68     %
      17        |       54        |      33.42     %
      17        |       54        |      42.29     %
      17        |       49        |      18.95     %
       1        |       12        |      59.62     %
      17        |       21        |      91.26     %
      17        |       21        |      83.81     %
      17        |       21        |      88.04     %
      17        |       21        |      89.35     %
      17        |       21        |      93.29     %
      17        |       21        |      86.36     %
      17        |       21        |      91.04     %
      18        |       18        |      94.81     %
      18        |       18        |      92.96     %
      18        |       18        |      86.95     %
       1        |       12        |      72.14     %
       0        |        0        |      79.97     %
      18        |       18        |      98.38     %
      18        |       18        |      99.85     %
      18        |       18        |      99.75     %
      18        |       18        |      98.23     %
      18        |       18        |      99.89     %
      18        |       18        |      86.42     %
      18        |       18        |      99.35     %
      18        |       18        |      97.44     %
      18        |       18        |      76.67     %
      18        |       18        |      53.06     %
       1        |        1        |      67.17     %
      18        |       18        |      79.38     %
      18        |       18        |      77.91     %
      18        |       18        |      86.82     %
      18        |       18        |      99.99     %
      18        |       18        |      99.99     %
      18        |       18        |      99.98     %
      18        |       18        |      99.93     %
      18        |       18        |      99.96     %
      18        |       18        |      99.99     %
      18        |       18        |      99.99     %
       1        |       12        |      58.78     %
      18        |       18        |      99.68     %
      18        |       18        |      94.47     %
      18        |       18        |      97.81     %
      18        |       18        |      90.68     %
      18        |       87        |      73.63     %
      19        |        3        |      59.67     %
      19        |       61        |      52.30     %
      19        |       61        |      48.45     %
      19        |       61        |      52.51     %
      19        |       16        |      20.63     %
       1        |       19        |      80.80     %
      19        |        4        |      22.37     %
      19        |       16        |      20.38     %
      19        |        4        |      22.40     %
      19        |        4        |      23.05     %
      19        |        1        |      26.87     %
      19        |        1        |      27.29     %
      19        |       17        |      20.39     %
      19        |       17        |      15.96     %
      19        |        0        |      24.57     %
      19        |       17        |      15.50     %
       1        |       19        |      72.05     %
      19        |       33        |      23.91     %
      19        |        0        |      67.14     %
      19        |        0        |      90.47     %
      19        |        0        |      85.61     %
      19        |        0        |      96.28     %
      19        |        0        |      81.24     %
      19        |        0        |      83.87     %
      19        |        0        |      87.71     %
      19        |        0        |      96.12     %
      19        |        0        |      92.18     %
       1        |        1        |      78.72     %
      19        |       33        |      59.11     %
      19        |       33        |      66.66     %
      19        |       57        |      61.90     %
      19        |        1        |      50.91     %
      19        |       33        |      68.02     %
      19        |        0        |      81.19     %
      19        |        0        |      69.11     %
      19        |        0        |      77.78     %
      19        |        3        |      43.07     %
      19        |        0        |      65.77     %
       1        |        1        |      67.77     %
      19        |       19        |      65.44     %
      20        |       56        |      56.56     %
      20        |       56        |      94.81     %
      20        |       56        |      70.56     %
      20        |       56        |      79.32     %
      20        |       56        |      93.26     %
      20        |       56        |      38.35     %
      20        |       29        |      66.21     %
      20        |       56        |      67.66     %
      20        |       43        |      62.10     %
       2        |       55        |      42.54     %
      20        |       20        |      99.01     %
      20        |       20        |      98.35     %
      20        |       20        |      95.36     %
      20        |       20        |      97.19     %
      20        |       20        |      98.78     %
      20        |       20        |      71.25     %
      20        |       25        |      25.89     %
      20        |       25        |      24.66     %
      20        |       25        |      25.12     %
      20        |       25        |      24.27     %
       2        |       89        |      40.32     %
      20        |       25        |      23.16     %
      20        |       50        |      33.79     %
      20        |       50        |      55.40     %
      20        |        4        |      26.67     %
      20        |       50        |      24.43     %
      20        |       51        |      73.06     %
      20        |       51        |      51.31     %
      20        |       20        |      41.04     %
      20        |       51        |      55.31     %
      20        |       20        |      98.58     %
       2        |       89        |      23.03     %
      20        |       20        |      96.59     %
      20        |       20        |      98.77     %
      20        |       20        |      96.67     %
      20        |       20        |      98.61     %
      21        |       21        |      89.18     %
      21        |       21        |      86.21     %
      21        |       21        |      81.87     %
      21        |       21        |      87.09     %
      21        |       21        |      87.92     %
      21        |       21        |      86.14     %
       2        |       39        |      32.20     %
       0        |        0        |      81.03     %
      21        |       21        |      80.96     %
      21        |       21        |      80.83     %
      21        |       21        |      84.14     %
      21        |       21        |      80.15     %
      21        |       21        |      76.67     %
      21        |        5        |      67.38     %
      21        |       88        |      60.63     %
      21        |       52        |      39.68     %
      21        |       21        |      48.21     %
      21        |       21        |      40.27     %
       2        |       89        |      50.56     %
      21        |       21        |      53.59     %
      21        |       67        |      41.51     %
      21        |       21        |      67.89     %
      21        |       80        |      76.07     %
      21        |       21        |      56.13     %
      21        |       97        |      59.26     %
      21        |       82        |      67.29     %
      21        |       21        |      82.03     %
      21        |       21        |      58.28     %
      21        |       21        |      66.30     %
       2        |       32        |      16.59     %
      21        |       21        |      73.35     %
      21        |       21        |      71.24     %
      21        |       21        |      61.91     %
      21        |       21        |      58.91     %
      21        |       21        |      72.62     %
      21        |       21        |      59.52     %
      21        |       21        |      64.78     %
      21        |       21        |      87.92     %
      21        |       21        |      57.55     %
      21        |       21        |      87.92     %
       2        |       55        |      41.85     %
      21        |       10        |      53.04     %
      21        |       21        |      86.31     %
      21        |       21        |      42.16     %
      22        |       22        |      99.01     %
      22        |       22        |      99.34     %
      22        |       22        |      99.39     %
      22        |       22        |      99.24     %
      22        |       22        |      99.16     %
      22        |       22        |      99.28     %
      22        |       22        |      98.24     %
       2        |       88        |      36.95     %
      22        |       21        |      48.69     %
      22        |       21        |      42.56     %
      22        |       21        |      45.64     %
      22        |       21        |      61.21     %
      22        |       21        |      58.53     %
      22        |       21        |      61.38     %
      22        |       21        |      56.58     %
      22        |       82        |      42.82     %
      22        |       21        |      42.90     %
      22        |       80        |      41.87     %
       2        |       97        |      47.29     %
      22        |       30        |      51.29     %
      22        |       29        |      79.44     %
      22        |       80        |      35.59     %
      22        |       29        |      83.26     %
      22        |       29        |      59.36     %
      22        |       29        |      61.62     %
      22        |       22        |      83.88     %
      22        |       22        |      89.52     %
      22        |       22        |      92.27     %
      22        |       22        |      89.77     %
       2        |       97        |      50.27     %
      22        |       37        |      46.38     %
      22        |       37        |      49.43     %
      22        |       37        |      54.05     %
      22        |       91        |      21.68     %
      22        |       85        |      14.08     %
      22        |       21        |      41.01     %
      22        |       21        |      31.16     %
      22        |       35        |      30.83     %
      22        |       23        |      76.09     %
      23        |       22        |      98.76     %
       2        |       88        |      34.63     %
      23        |       22        |      91.32     %
      23        |       22        |      92.39     %
      23        |       22        |      96.60     %
      23        |       22        |      85.41     %
      23        |       22        |      76.37     %
      23        |       22        |      85.72     %
      23        |       30        |      20.09     %
      23        |       30        |      26.59     %
      23        |       30        |      20.99     %
      23        |       30        |      33.45     %
       2        |       97        |      41.80     %
      23        |       30        |      20.19     %
      23        |       30        |      24.03     %
      23        |       23        |      18.01     %
      23        |       23        |      30.69     %
      23        |       28        |      57.97     %
      23        |       28        |      56.89     %
      23        |       28        |      50.29     %
      23        |       28        |      59.40     %
      23        |       28        |      52.66     %
      23        |       28        |      57.76     %
       2        |       97        |      48.31     %
      23        |       22        |      83.15     %
      23        |       22        |      68.01     %
      23        |       22        |      72.80     %
      23        |       22        |      76.58     %
      23        |       22        |      67.94     %
      23        |       22        |      87.17     %
      23        |       22        |      70.63     %
      23        |       23        |      39.09     %
      23        |       23        |      81.75     %
      23        |       23        |      46.18     %
       2        |       88        |      39.82     %
       0        |        0        |      94.95     %
      23        |       23        |      83.05     %
      23        |       23        |      76.14     %
      23        |       23        |      48.93     %
      23        |       23        |      48.20     %
      23        |       79        |      74.13     %
      23        |       79        |      81.26     %
      23        |       79        |      63.78     %
      23        |       79        |      57.06     %
      23        |       79        |      41.54     %
      23        |       79        |      28.84     %
       2        |       32        |      97.36     %
      23        |       90        |      34.13     %
      23        |       16        |      28.72     %
      23        |       88        |      30.19     %
      23        |       35        |      47.69     %
      23        |       35        |      58.86     %
      23        |       41        |      36.91     %
      23        |       41        |      39.53     %
      23        |       41        |      35.58     %
      24        |       24        |      89.81     %
      24        |       24        |      90.08     %
       2        |        2        |      68.21     %
      24        |       24        |      89.82     %
      24        |       24        |      79.18     %
      24        |       24        |      81.32     %
      24        |        3        |      65.22     %
      24        |        3        |      68.83     %
      24        |        3        |      60.17     %
      24        |        3        |      55.47     %
      24        |       24        |      97.01     %
      24        |       24        |      85.90     %
      24        |       53        |      61.95     %
       2        |       17        |      34.36     %
      24        |       53        |      49.06     %
      24        |       24        |      78.26     %
