Correct label   | Predicted label | Confidence     
      96        |       96        |      95.31     %
      96        |       96        |      99.65     %
      96        |       96        |      95.82     %
      96        |       96        |      96.53     %
       9        |        9        |      99.25     %
       0        |        0        |      98.39     %
      96        |       96        |      56.75     %
      96        |       96        |      95.76     %
      96        |       96        |      86.20     %
      96        |       96        |      80.26     %
      96        |       96        |      90.81     %
      96        |       96        |      88.39     %
      96        |       96        |      69.75     %
      96        |       96        |      99.86     %
      96        |       96        |      65.40     %
      96        |       96        |      79.24     %
       9        |        9        |      98.87     %
      96        |       96        |      72.61     %
      96        |       96        |      79.23     %
      96        |       96        |      62.46     %
      96        |       96        |      52.63     %
      96        |       96        |      60.03     %
      96        |       96        |      92.28     %
      96        |       96        |      96.29     %
      96        |       96        |      96.85     %
      96        |       96        |      99.77     %
      96        |       96        |      99.37     %
       9        |        9        |      66.20     %
      96        |       96        |      93.24     %
      96        |       96        |      99.15     %
      96        |       96        |      96.43     %
      96        |       96        |      96.72     %
      96        |       96        |      98.37     %
      96        |       96        |      98.87     %
      96        |       96        |      99.20     %
      96        |       96        |      99.13     %
      96        |       96        |      99.57     %
      96        |       96        |      99.66     %
       9        |        9        |      65.70     %
      96        |       96        |      99.67     %
      97        |       97        |      98.46     %
      97        |       97        |      97.96     %
      97        |       97        |      68.49     %
      97        |       97        |      98.79     %
      97        |       97        |      60.07     %
      97        |       97        |      77.90     %
      97        |       97        |      93.79     %
      97        |       97        |      91.28     %
      97        |       97        |      90.04     %
       9        |        9        |      72.19     %
      97        |       97        |      93.34     %
      97        |       97        |      65.61     %
      97        |       21        |      61.84     %
      97        |       97        |      95.99     %
      97        |       97        |      82.35     %
      97        |       97        |      90.00     %
      97        |       97        |      93.31     %
      97        |       97        |      84.19     %
      97        |       97        |      85.23     %
      97        |       97        |      74.55     %
       9        |       20        |      61.26     %
      97        |       97        |      91.07     %
      97        |       97        |      97.26     %
      97        |       97        |      98.58     %
      97        |       97        |      92.07     %
      97        |       97        |      89.82     %
      97        |       97        |      94.88     %
      97        |       79        |      54.51     %
      97        |       32        |      81.36     %
      97        |       97        |      73.37     %
      97        |       97        |      98.34     %
       9        |        9        |      65.71     %
      97        |       97        |      96.71     %
      97        |       79        |      35.56     %
      97        |       32        |      55.56     %
      97        |       97        |      77.41     %
      97        |       79        |      45.13     %
      97        |       97        |      87.89     %
      97        |       80        |      94.36     %
      98        |       98        |      85.89     %
      98        |       98        |      76.82     %
      98        |       98        |      79.80     %
       9        |        9        |      65.81     %
      98        |       98        |      78.66     %
      98        |       98        |      90.23     %
      98        |       98        |      87.98     %
      98        |       98        |      86.26     %
      98        |       98        |      87.59     %
      98        |       76        |      73.60     %
      98        |       76        |      78.80     %
      98        |       76        |      78.79     %
      98        |       76        |      83.61     %
      98        |       76        |      78.97     %
       9        |        9        |      65.68     %
      98        |       35        |      77.73     %
      98        |       35        |      75.80     %
      98        |       35        |      78.44     %
      98        |       35        |      75.98     %
      98        |       99        |      49.62     %
      98        |       45        |      39.29     %
      98        |       90        |      38.65     %
      98        |       99        |      46.56     %
      98        |       99        |      63.47     %
      98        |       98        |      97.70     %
       9        |        9        |      74.17     %
      98        |       98        |      98.18     %
      98        |       98        |      97.57     %
      98        |       98        |      98.27     %
      98        |       98        |      98.70     %
      98        |       98        |      98.29     %
      98        |       98        |      98.21     %
      98        |       46        |      50.32     %
      98        |       46        |      52.37     %
      98        |       98        |      46.36     %
      98        |       46        |      43.40     %
       9        |        9        |      72.34     %
       0        |        0        |      97.85     %
      98        |       46        |      44.59     %
      98        |       46        |      53.75     %
      99        |       99        |      98.18     %
      99        |       99        |      96.87     %
      99        |       99        |      97.02     %
      99        |       99        |      99.17     %
      99        |       99        |      98.20     %
      99        |       99        |      97.19     %
      99        |       99        |      93.36     %
      99        |       99        |      99.91     %
       9        |        9        |      73.69     %
      99        |       99        |      99.91     %
      99        |       99        |      99.93     %
      99        |       99        |      99.94     %
      99        |       99        |      99.90     %
      99        |       99        |      99.88     %
      99        |       99        |      99.97     %
      99        |       98        |      84.52     %
      99        |       99        |      54.07     %
      99        |       98        |      68.25     %
      99        |       99        |      98.41     %
       9        |        9        |      78.25     %
      99        |       99        |      98.62     %
      99        |       99        |      98.13     %
      99        |       99        |      91.32     %
      99        |       99        |      99.67     %
      99        |       99        |      99.70     %
      99        |       99        |      99.61     %
      99        |       99        |      99.67     %
      99        |       99        |      95.34     %
      99        |       99        |      76.35     %
      99        |       99        |      85.17     %
       9        |        9        |      71.24     %
      99        |       99        |      87.65     %
      99        |       98        |      53.98     %
      99        |       99        |      53.94     %
      99        |       98        |      25.26     %
      99        |       98        |      76.56     %
      99        |       98        |      48.62     %
      99        |       99        |      47.38     %
      99        |       99        |      59.73     %
      99        |       99        |      63.39     %
      99        |       99        |      50.76     %
       9        |        9        |      69.26     %
      99        |       99        |      98.94     %
      99        |       99        |      98.35     %
      99        |       99        |      97.59     %
      99        |       99        |      97.04     %
      99        |       99        |      97.42     %
      99        |       99        |      94.94     %
      99        |       99        |      95.38     %
      100       |       100       |      52.53     %
      100       |       100       |      57.61     %
      100       |       100       |      75.89     %
       9        |        9        |      69.28     %
      100       |       100       |      74.77     %
      100       |       100       |      68.64     %
      100       |       100       |      67.37     %
      100       |       100       |      66.68     %
      100       |       45        |      44.30     %
      100       |       45        |      73.72     %
      100       |       100       |      49.49     %
      100       |       45        |      54.77     %
      100       |       45        |      72.07     %
      100       |       100       |      81.23     %
       9        |       85        |      66.41     %
      100       |       100       |      91.86     %
      100       |       100       |      55.88     %
      100       |       100       |      38.22     %
      100       |       100       |      68.18     %
      100       |       100       |      67.31     %
      100       |       100       |      47.23     %
      100       |       100       |      52.84     %
      100       |       100       |      43.66     %
      100       |        2        |      85.26     %
      100       |       45        |      66.16     %
       9        |       85        |      56.93     %
      100       |       88        |      87.80     %
      100       |        3        |      44.37     %
      100       |        3        |      55.09     %
      100       |        2        |      51.40     %
      100       |       45        |      43.44     %
      100       |       74        |      49.75     %
      100       |       74        |      53.59     %
      100       |       74        |      46.39     %
      100       |       100       |      52.15     %
      100       |       45        |      55.50     %
       9        |       85        |      46.43     %
      100       |       45        |      47.36     %
      100       |       42        |      57.69     %
      100       |       42        |      51.33     %
       9        |        9        |      55.65     %
       9        |        9        |      57.80     %
       0        |        0        |      65.83     %
       9        |        9        |      63.20     %
       9        |        9        |      56.00     %
       9        |        9        |      98.89     %
       9        |        9        |      99.16     %
       9        |        9        |      98.27     %
       9        |        9        |      97.95     %
       9        |        9        |      99.18     %
       9        |        9        |      99.28     %
       9        |        9        |      99.29     %
      10        |       10        |      92.73     %
       0        |        0        |      42.88     %
      10        |       10        |      74.20     %
      10        |       10        |      83.56     %
      10        |       10        |      88.55     %
      10        |       10        |      99.38     %
      10        |       10        |      99.72     %
      10        |       10        |      99.32     %
      10        |       10        |      99.59     %
      10        |       10        |      99.48     %
      10        |       10        |      92.62     %
      10        |       10        |      99.36     %
       0        |        0        |      97.91     %
       0        |        0        |      82.55     %
      10        |       97        |      78.09     %
      10        |       10        |      89.89     %
      10        |       10        |      84.99     %
      10        |       97        |      69.26     %
      10        |       10        |      88.98     %
      10        |       10        |      89.75     %
      10        |       10        |      99.94     %
      10        |       10        |      87.87     %
      10        |       10        |      95.36     %
      10        |       10        |      84.67     %
       0        |        0        |      94.25     %
      10        |       10        |      99.90     %
      10        |       10        |      98.52     %
      10        |       10        |      99.68     %
      10        |       10        |      99.62     %
      10        |       10        |      99.97     %
      10        |       10        |      99.76     %
      10        |       10        |      99.89     %
      10        |       10        |      99.59     %
      10        |       10        |      99.60     %
      10        |       10        |      80.51     %
       0        |        0        |      98.81     %
      10        |       10        |      91.27     %
      10        |       10        |      99.39     %
      10        |       10        |      98.67     %
      10        |       10        |      94.73     %
      10        |       10        |      96.86     %
      10        |       39        |      35.47     %
      10        |       10        |      75.36     %
      11        |       11        |      99.94     %
      11        |       11        |      99.93     %
      11        |       11        |      99.94     %
       0        |        0        |      62.27     %
      11        |       11        |      99.94     %
      11        |       11        |      99.95     %
      11        |       11        |      99.96     %
      11        |       11        |      99.91     %
      11        |       11        |      98.48     %
      11        |       11        |      99.86     %
      11        |       11        |      99.95     %
      11        |       11        |      98.13     %
      11        |       11        |      99.91     %
      11        |       11        |      99.86     %
       0        |        1        |      67.17     %
      11        |       11        |      99.83     %
      11        |       11        |      90.83     %
      11        |       11        |      99.90     %
      11        |       11        |      99.94     %
      11        |       11        |      99.84     %
      11        |       11        |      99.91     %
      11        |       11        |      99.95     %
      11        |       11        |      99.92     %
      11        |       11        |      99.92     %
      11        |       11        |      99.92     %
       1        |        1        |      64.18     %
      11        |       11        |      99.93     %
      11        |       11        |      99.96     %
      11        |       11        |      99.93     %
      11        |       11        |      99.92     %
      11        |       11        |      99.91     %
      11        |       11        |      99.68     %
      11        |       11        |      99.86     %
      11        |       11        |      99.73     %
      11        |       11        |      99.85     %
      11        |       11        |      99.84     %
       1        |        1        |      89.41     %
      11        |       11        |      99.88     %
      11        |       11        |      99.90     %
      11        |       11        |      99.82     %
      11        |       11        |      99.90     %
      11        |       11        |      99.87     %
      11        |       11        |      99.94     %
      11        |       11        |      99.89     %
      12        |       12        |      96.24     %
      12        |       12        |      96.87     %
      12        |       12        |      89.34     %
       1        |        1        |      82.12     %
      12        |       12        |      90.68     %
      12        |        1        |      45.65     %
      12        |       12        |      65.63     %
      12        |       33        |      71.16     %
      12        |       33        |      77.68     %
      12        |       33        |      65.56     %
      12        |       19        |      78.33     %
      12        |       19        |      69.06     %
      12        |       12        |      82.70     %
      12        |       12        |      65.44     %
       1        |        1        |      94.37     %
      12        |       12        |      74.11     %
      12        |       12        |      86.46     %
      12        |       33        |      60.64     %
      12        |       33        |      35.13     %
      12        |       33        |      79.72     %
      12        |       12        |      73.49     %
      12        |       12        |      95.76     %
      12        |       12        |      86.78     %
      12        |       12        |      96.29     %
      12        |       12        |      88.67     %
       1        |        1        |      96.90     %
      12        |       12        |      83.79     %
      12        |       12        |      84.65     %
      12        |       12        |      78.75     %
      12        |       33        |      75.02     %
      12        |       12        |      90.79     %
      12        |       12        |      77.54     %
      12        |       33        |      67.05     %
      12        |       33        |      78.58     %
      12        |       12        |      59.18     %
      12        |       12        |      82.43     %
       1        |        1        |      68.21     %
       0        |        0        |      87.51     %
      12        |       12        |      62.45     %
      12        |       12        |      77.99     %
      12        |       12        |      96.66     %
      12        |       12        |      92.81     %
      12        |       12        |      90.06     %
      13        |       13        |      56.43     %
      13        |       13        |      70.65     %
      13        |       13        |      99.98     %
      13        |       13        |      99.99     %
      13        |       13        |      93.58     %
       1        |        1        |      76.98     %
      13        |       13        |      90.86     %
      13        |       45        |      44.31     %
      13        |       13        |      96.88     %
      13        |       13        |      99.93     %
      13        |       13        |      99.87     %
      13        |       13        |      99.73     %
      13        |       13        |      98.33     %
      13        |       13        |      92.49     %
      13        |       13        |      87.81     %
      13        |       13        |      94.71     %
       1        |        1        |      65.45     %
      13        |       13        |      97.58     %
      13        |       13        |      97.32     %
      13        |       13        |      99.97     %
      13        |       13        |      99.97     %
      13        |       13        |      99.64     %
      13        |       13        |      99.99     %
      13        |       13        |      99.32     %
      13        |       13        |      99.50     %
      13        |       13        |      99.14     %
      13        |       13        |      97.93     %
       1        |        1        |      83.69     %
      13        |       13        |      98.86     %
      13        |       13        |      98.96     %
      13        |       13        |      99.05     %
      13        |       13        |      98.66     %
      13        |       13        |      88.57     %
      13        |       13        |      74.38     %
      13        |       13        |      47.73     %
      13        |       13        |      41.73     %
      14        |       98        |      65.70     %
      14        |       98        |      61.40     %
       1        |        0        |      70.99     %
      14        |       98        |      60.90     %
      14        |       98        |      63.56     %
      14        |       85        |      45.34     %
      14        |       85        |      57.12     %
      14        |       54        |      15.53     %
      14        |       85        |      72.30     %
      14        |        2        |      71.14     %
      14        |        2        |      64.70     %
      14        |        2        |      76.89     %
      14        |        2        |      49.16     %
       1        |        0        |      73.33     %
      14        |        2        |      43.05     %
      14        |       14        |      82.13     %
      14        |       14        |      85.92     %
      14        |       14        |      49.56     %
      14        |       14        |      51.21     %
      14        |       51        |      77.54     %
      14        |       51        |      45.60     %
      14        |       14        |      68.66     %
      14        |       14        |      50.22     %
      14        |       98        |      92.25     %
       1        |       19        |      67.38     %
      14        |       98        |      90.26     %
      14        |       98        |      88.30     %
      14        |       98        |      75.69     %
      14        |       98        |      58.79     %
      14        |       14        |      67.28     %
      14        |       14        |      71.79     %
      14        |       14        |      70.71     %
      14        |       14        |      62.27     %
      15        |       15        |      99.90     %
      15        |       15        |      99.81     %
       1        |       19        |      57.88     %
      15        |       15        |      99.82     %
      15        |       15        |      99.80     %
      15        |       15        |      99.91     %
      15        |       15        |      99.78     %
      15        |       15        |      99.88     %
      15        |       15        |      87.20     %
      15        |       15        |      90.33     %
      15        |       15        |      93.81     %
      15        |       15        |      87.71     %
      15        |       15        |      99.97     %
       1        |        1        |      93.31     %
      15        |       15        |      99.99     %
      15        |       15        |      99.98     %
      15        |       15        |      99.98     %
      15        |       15        |      99.99     %
      15        |       15        |      99.96     %
      15        |       15        |      99.93     %
      15        |       15        |      95.62     %
      15        |       15        |      93.09     %
      15        |       15        |      89.71     %
      15        |       15        |      74.84     %
       1        |        1        |      95.00     %
      15        |       15        |      99.41     %
      15        |       15        |      98.84     %
      15        |       15        |      98.86     %
      15        |       15        |      99.22     %
      15        |       15        |      99.21     %
      15        |       15        |      99.01     %
      15        |       15        |      99.14     %
      15        |       15        |      98.87     %
      15        |       15        |      98.58     %
      15        |       15        |      52.30     %
       1        |        1        |      96.37     %
       0        |        0        |      75.31     %
      15        |       15        |      36.15     %
      15        |       15        |      99.65     %
      15        |       15        |      56.58     %
      15        |       15        |      98.88     %
      15        |       15        |      99.88     %
      15        |       15        |      99.72     %
      15        |       15        |      99.98     %
      15        |       15        |      99.96     %
      15        |       15        |      99.91     %
      15        |       15        |      99.99     %
       1        |        1        |      98.13     %
      15        |       15        |      99.96     %
      16        |       16        |      69.09     %
      16        |       16        |      63.56     %
      16        |       16        |      63.71     %
      16        |       16        |      62.22     %
      16        |       16        |      54.43     %
      16        |       16        |      72.03     %
      16        |       16        |      64.56     %
      16        |       98        |      58.68     %
      16        |       16        |      50.12     %
       1        |        1        |      93.54     %
      16        |       16        |      57.60     %
      16        |       98        |      53.37     %
      16        |       98        |      58.57     %
      16        |       98        |      62.17     %
      16        |       98        |      63.91     %
      16        |       17        |      86.16     %
      16        |       17        |      79.67     %
      16        |       17        |      83.61     %
      16        |       17        |      76.61     %
      16        |       17        |      80.81     %
       1        |        1        |      88.60     %
      16        |       16        |      88.68     %
      16        |       17        |      71.42     %
      16        |       16        |      93.13     %
      16        |       16        |      84.47     %
      16        |       16        |      89.28     %
      16        |       16        |      99.91     %
      16        |       16        |      99.70     %
      16        |       16        |      99.79     %
      16        |       16        |      79.37     %
      16        |       16        |      93.94     %
       1        |        1        |      96.21     %
      16        |       16        |      91.98     %
      16        |       16        |      89.99     %
      16        |       16        |      90.72     %
      16        |       16        |      93.95     %
      16        |       16        |      91.02     %
      16        |       16        |      93.47     %
      16        |       17        |      34.74     %
      16        |       17        |      34.05     %
      16        |       17        |      41.37     %
      16        |       16        |      51.69     %
       1        |        1        |      83.24     %
      16        |       16        |      60.13     %
      16        |       16        |      41.27     %
      16        |       16        |      37.85     %
      16        |       16        |      82.96     %
      16        |       16        |      79.38     %
      16        |       16        |      90.09     %
      16        |       16        |      82.12     %
      16        |       16        |      75.92     %
      16        |       16        |      80.43     %
      16        |       16        |      84.06     %
       1        |        1        |      76.31     %
      17        |       17        |      49.24     %
      17        |       17        |      66.75     %
      17        |       17        |      51.36     %
      17        |       17        |      54.43     %
      17        |       17        |      81.43     %
      17        |       17        |      81.90     %
      17        |       17        |      81.16     %
      17        |       17        |      86.15     %
      17        |       17        |      86.28     %
      17        |       17        |      97.04     %
       1        |        1        |      74.57     %
      17        |       17        |      97.05     %
      17        |       17        |      97.14     %
      17        |       17        |      96.15     %
      17        |       17        |      81.42     %
      17        |       17        |      85.31     %
      17        |       17        |      75.93     %
      17        |       17        |      76.00     %
      17        |       17        |      77.81     %
      17        |       17        |      66.38     %
      17        |       17        |      76.41     %
       1        |        0        |      73.00     %
      17        |       17        |      44.02     %
      17        |       34        |      50.35     %
      17        |       34        |      43.85     %
      17        |       17        |      42.43     %
      17        |       34        |      45.29     %
      17        |       17        |      75.29     %
      17        |       17        |      82.07     %
      17        |       17        |      80.73     %
      17        |       17        |      81.41     %
      17        |       17        |      47.66     %
       1        |        1        |      87.52     %
      17        |       98        |      52.01     %
      17        |       98        |      47.97     %
      17        |       98        |      58.76     %
      17        |       98        |      63.17     %
      17        |       98        |      59.29     %
      17        |       98        |      54.86     %
      17        |       98        |      51.14     %
      18        |       18        |      97.40     %
      18        |       18        |      98.90     %
      18        |       18        |      98.95     %
       1        |        1        |      73.86     %
       0        |        0        |      98.22     %
      18        |       18        |      99.60     %
      18        |       18        |      99.44     %
      18        |       18        |      99.51     %
      18        |       18        |      99.76     %
      18        |       18        |      99.73     %
      18        |       18        |      98.93     %
      18        |       18        |      98.45     %
      18        |       18        |      97.35     %
      18        |       18        |      97.98     %
      18        |       18        |      97.60     %
       1        |        1        |      96.05     %
      18        |       18        |      98.94     %
      18        |       18        |      99.38     %
      18        |       18        |      98.23     %
      18        |       18        |      98.24     %
      18        |       18        |      99.45     %
      18        |       18        |      96.92     %
      18        |       18        |      99.17     %
      18        |       18        |      89.25     %
      18        |       18        |      99.55     %
      18        |       18        |      99.70     %
       1        |        1        |      89.95     %
      18        |       18        |      99.62     %
      18        |       18        |      99.81     %
      18        |       18        |      99.82     %
      18        |       18        |      99.84     %
      18        |       18        |      99.16     %
      19        |       19        |      73.30     %
      19        |       19        |      79.03     %
      19        |       19        |      78.36     %
      19        |       19        |      61.79     %
      19        |       77        |      63.63     %
       1        |        1        |      96.73     %
      19        |       77        |      60.87     %
      19        |       77        |      69.71     %
      19        |       77        |      54.36     %
      19        |       77        |      55.34     %
      19        |       77        |      65.90     %
      19        |       77        |      77.86     %
      19        |        1        |      58.95     %
      19        |       19        |      69.89     %
      19        |        1        |      55.79     %
      19        |        1        |      73.05     %
       1        |        1        |      94.70     %
      19        |        1        |      58.16     %
      19        |       19        |      66.35     %
      19        |       19        |      47.40     %
      19        |       12        |      51.18     %
      19        |       77        |      56.62     %
      19        |       77        |      72.36     %
      19        |       19        |      75.67     %
      19        |       19        |      83.12     %
      19        |       19        |      66.66     %
      19        |       19        |      74.37     %
       1        |        1        |      97.57     %
      19        |        1        |      77.51     %
      19        |        1        |      77.69     %
      19        |        1        |      67.72     %
      19        |        0        |      70.54     %
      19        |       19        |      78.56     %
      19        |       19        |      97.06     %
      19        |       19        |      82.81     %
      19        |       19        |      86.11     %
      19        |       19        |      94.01     %
      19        |       19        |      80.98     %
       1        |        1        |      92.94     %
      19        |       19        |      90.96     %
      20        |       85        |      18.66     %
      20        |       85        |      30.53     %
      20        |       69        |      33.25     %
      20        |       69        |      20.13     %
      20        |       69        |      28.91     %
      20        |       20        |      64.56     %
      20        |       20        |      59.94     %
      20        |       20        |      56.96     %
      20        |       20        |      69.75     %
       2        |        2        |      45.41     %
      20        |       20        |      99.84     %
      20        |       20        |      99.88     %
      20        |       20        |      99.79     %
      20        |       20        |      99.89     %
      20        |       20        |      99.90     %
      20        |       20        |      99.67     %
      20        |       20        |      33.19     %
      20        |       14        |      55.55     %
      20        |       51        |      38.08     %
      20        |       20        |      47.85     %
       2        |       89        |      29.41     %
      20        |       20        |      43.84     %
      20        |       20        |      76.81     %
      20        |       20        |      81.06     %
      20        |       20        |      78.45     %
      20        |       20        |      94.95     %
      20        |       20        |      82.45     %
      20        |       20        |      91.14     %
      20        |       20        |      90.74     %
      20        |       20        |      79.93     %
      20        |       20        |      99.76     %
       2        |        2        |      90.26     %
      20        |       20        |      99.48     %
      20        |       20        |      99.81     %
      20        |       20        |      99.72     %
      20        |       20        |      99.78     %
      21        |       21        |      95.61     %
      21        |       21        |      93.42     %
      21        |       21        |      97.52     %
      21        |       21        |      92.67     %
      21        |       21        |      97.43     %
      21        |       21        |      93.91     %
       2        |        2        |      91.63     %
       0        |        0        |      98.72     %
      21        |       21        |      83.54     %
      21        |       21        |      83.99     %
      21        |       21        |      85.14     %
      21        |       21        |      91.72     %
      21        |       21        |      96.52     %
      21        |       21        |      91.66     %
      21        |       21        |      80.85     %
      21        |       21        |      89.84     %
      21        |       21        |      98.22     %
      21        |       21        |      93.61     %
       2        |        2        |      61.36     %
      21        |       21        |      99.11     %
      21        |       21        |      98.08     %
      21        |       21        |      91.25     %
      21        |       21        |      47.46     %
      21        |       67        |      60.14     %
      21        |       21        |      46.89     %
      21        |       73        |      62.65     %
      21        |       21        |      70.60     %
      21        |       21        |      78.65     %
      21        |       21        |      71.82     %
       2        |       74        |      53.45     %
      21        |       21        |      93.27     %
      21        |       21        |      95.05     %
      21        |       21        |      92.47     %
      21        |       21        |      80.48     %
      21        |       21        |      90.68     %
      21        |       21        |      74.75     %
      21        |       21        |      94.83     %
      21        |       21        |      83.07     %
      21        |       21        |      99.15     %
      21        |       21        |      95.95     %
       2        |        2        |      42.99     %
      21        |       21        |      91.85     %
      21        |       81        |      75.99     %
      21        |       21        |      88.36     %
      22        |       22        |      92.06     %
      22        |       22        |      90.47     %
      22        |       22        |      99.34     %
      22        |       22        |      96.00     %
      22        |       22        |      94.06     %
      22        |       22        |      92.95     %
      22        |       22        |      93.28     %
       2        |        2        |      98.32     %
      22        |       23        |      74.63     %
      22        |       23        |      73.50     %
      22        |       23        |      76.02     %
      22        |       23        |      83.04     %
      22        |       23        |      84.90     %
      22        |       23        |      76.02     %
      22        |       23        |      71.60     %
      22        |       80        |      39.96     %
      22        |       30        |      46.04     %
      22        |       37        |      53.75     %
       2        |        2        |      98.36     %
      22        |       37        |      71.69     %
      22        |       29        |      74.75     %
      22        |       39        |      55.83     %
      22        |       29        |      77.26     %
      22        |       29        |      70.19     %
      22        |       29        |      74.94     %
      22        |       23        |      72.35     %
      22        |       22        |      66.65     %
      22        |       22        |      87.16     %
      22        |       23        |      72.81     %
       2        |        2        |      98.53     %
      22        |       37        |      60.12     %
      22        |       22        |      62.35     %
      22        |       22        |      50.28     %
      22        |       37        |      70.81     %
      22        |       37        |      70.08     %
      22        |       23        |      64.14     %
      22        |       37        |      63.70     %
      22        |       23        |      79.82     %
      22        |       23        |      85.78     %
      23        |       22        |      97.32     %
       2        |        2        |      98.20     %
      23        |       22        |      97.14     %
      23        |       22        |      95.14     %
      23        |       22        |      95.15     %
      23        |       22        |      72.98     %
      23        |       22        |      98.51     %
      23        |       22        |      94.70     %
      23        |       23        |      88.99     %
      23        |       23        |      92.55     %
      23        |       23        |      91.38     %
      23        |       23        |      92.58     %
       2        |        2        |      98.42     %
      23        |       23        |      88.48     %
      23        |       23        |      91.44     %
      23        |       23        |      88.45     %
      23        |       23        |      95.93     %
      23        |       23        |      96.20     %
      23        |       23        |      96.51     %
      23        |       23        |      97.12     %
      23        |       23        |      95.25     %
      23        |       23        |      92.19     %
      23        |       23        |      91.36     %
       2        |        2        |      98.96     %
      23        |       22        |      83.77     %
      23        |       22        |      83.15     %
      23        |       22        |      80.78     %
      23        |       22        |      51.69     %
      23        |       30        |      52.42     %
      23        |       22        |      60.92     %
      23        |       22        |      57.83     %
      23        |       23        |      81.45     %
      23        |       23        |      87.16     %
      23        |       23        |      79.28     %
       2        |        2        |      98.17     %
       0        |        0        |      98.61     %
      23        |       23        |      80.62     %
      23        |       23        |      86.21     %
      23        |       23        |      88.72     %
      23        |       23        |      81.78     %
      23        |       32        |      52.90     %
      23        |       32        |      53.89     %
      23        |       32        |      48.46     %
      23        |       32        |      76.89     %
      23        |       32        |      45.26     %
      23        |       32        |      46.26     %
       2        |       90        |      31.28     %
      23        |       32        |      51.74     %
      23        |       23        |      54.94     %
      23        |       35        |      50.90     %
      23        |       35        |      82.81     %
      23        |       35        |      59.26     %
      23        |       78        |      57.25     %
      23        |       35        |      68.97     %
      23        |       92        |      59.54     %
      24        |       24        |      95.01     %
      24        |       24        |      97.92     %
       2        |        2        |      96.08     %
      24        |       24        |      98.61     %
      24        |       24        |      93.61     %
      24        |       24        |      88.85     %
      24        |       24        |      99.22     %
      24        |       24        |      98.97     %
      24        |       24        |      98.95     %
      24        |       24        |      98.87     %
      24        |       24        |      99.26     %
      24        |       24        |      97.72     %
      24        |       24        |      94.94     %
       2        |       98        |      75.21     %
      24        |       24        |      95.93     %
      24        |       24        |      99.58     %
      24        |       24        |      92.65     %
      24        |       24        |      99.22     %
      24        |       24        |      83.68     %
      24        |       24        |      95.40     %
      24        |       24        |      98.12     %
      24        |       24        |      99.14     %
      24        |       24        |      88.01     %
      24        |       24        |      92.36     %
       2        |       98        |      55.00     %
      24        |       24        |      99.01     %
      24        |       24        |      76.43     %
      24        |       24        |      91.86     %
      24        |       24        |      99.75     %
      24        |       24        |      98.57     %
      24        |       24        |      99.41     %
      24        |       24        |      99.83     %
      24        |       24        |      92.90     %
      24        |       24        |      76.98     %
      24        |       24        |      74.66     %
       2        |       33        |      36.64     %
      24        |       24        |      99.68     %
      25        |       25        |      99.77     %
      25        |       25        |      99.93     %
      25        |       25        |      99.76     %
      25        |       25        |      99.61     %
      25        |       25        |      99.62     %
