Correct label   | Predicted label | Confidence     
      94        |       94        |      99.95     %
      94        |       94        |      99.45     %
      94        |       94        |      99.34     %
       9        |        9        |      71.15     %
      94        |       94        |      99.23     %
      94        |       94        |      99.21     %
      94        |       94        |      99.40     %
      94        |       94        |      98.26     %
      94        |       94        |      99.30     %
      94        |       33        |      86.41     %
      94        |       33        |      73.30     %
      94        |       33        |      66.72     %
      94        |       33        |      70.28     %
      94        |       94        |      99.39     %
       9        |        9        |      98.96     %
      94        |       94        |      99.31     %
      94        |       94        |      99.40     %
      94        |       94        |      99.49     %
      94        |       94        |      99.34     %
      94        |       94        |      99.22     %
      94        |       94        |      99.15     %
      94        |       94        |      99.55     %
      94        |       94        |      99.29     %
      94        |       94        |      99.29     %
      94        |       94        |      99.26     %
       9        |        9        |      99.47     %
      94        |       94        |      99.22     %
      94        |       94        |      98.89     %
      94        |       94        |      99.92     %
      94        |       94        |      99.93     %
      94        |       94        |      99.94     %
      94        |       94        |      99.89     %
      94        |       94        |      99.94     %
      94        |       94        |      99.93     %
      95        |       95        |      98.53     %
      95        |       95        |      96.65     %
       9        |        9        |      99.06     %
      95        |       95        |      99.78     %
      95        |       95        |      99.97     %
      95        |       95        |      91.40     %
      95        |       95        |      99.80     %
      95        |       95        |      97.37     %
      95        |       95        |      98.74     %
      95        |       95        |      87.65     %
      95        |       95        |      94.38     %
      95        |       95        |      99.38     %
      95        |       95        |      89.94     %
       9        |        9        |      99.51     %
      95        |       95        |      99.98     %
      95        |       95        |      99.65     %
      95        |       95        |      99.78     %
      95        |       95        |      99.09     %
      95        |       56        |      93.99     %
      95        |       95        |      99.49     %
      95        |       95        |      99.68     %
      95        |       95        |      98.65     %
      95        |       95        |      99.80     %
      95        |       95        |      87.74     %
       9        |        9        |      99.69     %
      95        |       95        |      87.74     %
      95        |       95        |      95.37     %
      95        |       95        |      82.22     %
      95        |       95        |      93.17     %
      95        |       95        |      90.95     %
      95        |       95        |      99.61     %
      96        |       96        |      94.34     %
      96        |       96        |      99.52     %
      96        |       96        |      97.69     %
      96        |       96        |      96.42     %
       9        |        9        |      99.77     %
       0        |        0        |      99.23     %
      96        |       96        |      60.28     %
      96        |       96        |      97.01     %
      96        |       96        |      83.37     %
      96        |       96        |      86.34     %
      96        |       96        |      96.79     %
      96        |       96        |      96.74     %
      96        |       96        |      77.43     %
      96        |       96        |      99.92     %
      96        |       96        |      66.11     %
      96        |       96        |      84.24     %
       9        |        9        |      99.52     %
      96        |       96        |      85.24     %
      96        |       96        |      86.81     %
      96        |       96        |      65.47     %
      96        |       96        |      55.53     %
      96        |       96        |      63.73     %
      96        |       96        |      96.60     %
      96        |       96        |      93.48     %
      96        |       96        |      97.43     %
      96        |       96        |      99.76     %
      96        |       96        |      99.40     %
       9        |        9        |      66.53     %
      96        |       96        |      91.77     %
      96        |       96        |      99.05     %
      96        |       96        |      97.15     %
      96        |       96        |      93.38     %
      96        |       96        |      99.56     %
      96        |       96        |      98.82     %
      96        |       96        |      99.14     %
      96        |       96        |      98.72     %
      96        |       96        |      99.59     %
      96        |       96        |      99.73     %
       9        |        9        |      65.94     %
      96        |       96        |      99.76     %
      97        |       97        |      99.88     %
      97        |       97        |      98.35     %
      97        |       97        |      64.80     %
      97        |       97        |      96.79     %
      97        |       97        |      73.47     %
      97        |       97        |      88.58     %
      97        |       97        |      96.80     %
      97        |       97        |      94.71     %
      97        |       97        |      95.70     %
       9        |        9        |      76.78     %
      97        |       97        |      96.33     %
      97        |       97        |      72.68     %
      97        |       21        |      54.44     %
      97        |       97        |      97.00     %
      97        |       97        |      89.86     %
      97        |       97        |      92.47     %
      97        |       97        |      97.10     %
      97        |       97        |      92.62     %
      97        |       97        |      84.79     %
      97        |       79        |      73.08     %
       9        |       20        |      68.86     %
      97        |       97        |      96.57     %
      97        |       97        |      97.90     %
      97        |       97        |      97.46     %
      97        |       97        |      96.15     %
      97        |       97        |      94.53     %
      97        |       97        |      96.96     %
      97        |       79        |      55.85     %
      97        |       97        |      82.73     %
      97        |       97        |      81.53     %
      97        |       97        |      98.46     %
       9        |        9        |      73.82     %
      97        |       97        |      99.13     %
      97        |       40        |      29.17     %
      97        |       32        |      60.00     %
      97        |       97        |      83.12     %
      97        |       83        |      47.64     %
      97        |       97        |      93.38     %
      97        |       80        |      87.77     %
      98        |       98        |      86.70     %
      98        |       98        |      89.36     %
      98        |       98        |      87.16     %
       9        |       20        |      63.13     %
      98        |       98        |      80.33     %
      98        |       98        |      90.98     %
      98        |       98        |      90.69     %
      98        |       98        |      89.00     %
      98        |       98        |      90.44     %
      98        |       76        |      75.63     %
      98        |       76        |      82.90     %
      98        |       76        |      82.22     %
      98        |       76        |      77.17     %
      98        |       76        |      77.87     %
       9        |        9        |      65.37     %
      98        |       35        |      89.87     %
      98        |       35        |      91.98     %
      98        |       35        |      90.88     %
      98        |       35        |      90.90     %
      98        |       99        |      62.82     %
      98        |       99        |      57.77     %
      98        |       99        |      47.24     %
      98        |       99        |      60.82     %
      98        |       99        |      58.74     %
      98        |       98        |      87.80     %
       9        |        9        |      66.61     %
      98        |       98        |      90.25     %
      98        |       98        |      85.94     %
      98        |       98        |      91.79     %
      98        |       98        |      92.79     %
      98        |       98        |      91.22     %
      98        |       98        |      91.03     %
      98        |       98        |      52.34     %
      98        |       98        |      55.11     %
      98        |       98        |      65.29     %
      98        |       98        |      59.29     %
       9        |        9        |      66.58     %
       0        |        0        |      97.90     %
      98        |       98        |      56.34     %
      98        |       98        |      56.53     %
      99        |       99        |      99.19     %
      99        |       99        |      98.21     %
      99        |       99        |      98.56     %
      99        |       99        |      99.64     %
      99        |       99        |      99.14     %
      99        |       99        |      97.14     %
      99        |       99        |      98.37     %
      99        |       99        |      99.95     %
       9        |        9        |      67.65     %
      99        |       99        |      99.95     %
      99        |       99        |      99.95     %
      99        |       99        |      99.96     %
      99        |       99        |      99.95     %
      99        |       99        |      99.95     %
      99        |       99        |      99.99     %
      99        |       98        |      76.62     %
      99        |       99        |      74.87     %
      99        |       98        |      70.40     %
      99        |       99        |      99.21     %
       9        |        9        |      73.99     %
      99        |       99        |      99.25     %
      99        |       99        |      99.08     %
      99        |       99        |      96.68     %
      99        |       99        |      99.91     %
      99        |       99        |      99.86     %
      99        |       99        |      99.87     %
      99        |       99        |      99.80     %
      99        |       99        |      98.03     %
      99        |       99        |      76.08     %
      99        |       99        |      95.56     %
       9        |        9        |      68.24     %
      99        |       99        |      93.51     %
      99        |       98        |      36.50     %
      99        |       99        |      61.54     %
      99        |       45        |      36.16     %
      99        |       98        |      64.70     %
      99        |       99        |      56.40     %
      99        |       99        |      83.51     %
      99        |       99        |      89.29     %
      99        |       99        |      90.09     %
      99        |       99        |      85.14     %
       9        |        9        |      61.66     %
      99        |       99        |      99.78     %
      99        |       99        |      99.42     %
      99        |       99        |      99.41     %
      99        |       99        |      99.60     %
      99        |       99        |      99.59     %
      99        |       99        |      99.41     %
      99        |       99        |      99.41     %
      100       |       20        |      61.51     %
      100       |       100       |      48.21     %
      100       |       100       |      63.16     %
       9        |        9        |      63.53     %
      100       |       100       |      75.25     %
      100       |       100       |      62.70     %
      100       |       100       |      60.59     %
      100       |       20        |      49.15     %
      100       |       45        |      57.32     %
      100       |       45        |      69.74     %
      100       |       100       |      59.35     %
      100       |       45        |      72.16     %
      100       |       45        |      79.39     %
      100       |       100       |      86.70     %
       9        |       20        |      60.04     %
      100       |       100       |      91.19     %
      100       |       45        |      56.13     %
      100       |       13        |      44.53     %
      100       |       100       |      62.18     %
      100       |       100       |      74.11     %
      100       |       100       |      58.90     %
      100       |       100       |      44.72     %
      100       |       100       |      45.96     %
      100       |        2        |      82.50     %
      100       |       45        |      55.86     %
       9        |       20        |      53.56     %
      100       |       88        |      49.03     %
      100       |        3        |      53.30     %
      100       |        3        |      58.01     %
      100       |        2        |      65.19     %
      100       |        2        |      62.37     %
      100       |       74        |      62.78     %
      100       |       74        |      57.65     %
      100       |       74        |      54.21     %
      100       |       100       |      64.82     %
      100       |       45        |      54.01     %
       9        |       69        |      49.68     %
      100       |       45        |      50.32     %
      100       |       42        |      65.15     %
      100       |       42        |      55.41     %
       9        |       20        |      57.87     %
       9        |       20        |      60.57     %
       0        |        0        |      53.93     %
       9        |       20        |      58.16     %
       9        |       20        |      56.62     %
       9        |        9        |      99.62     %
       9        |        9        |      99.64     %
       9        |        9        |      99.43     %
       9        |        9        |      99.40     %
       9        |        9        |      99.51     %
       9        |        9        |      99.61     %
       9        |        9        |      99.73     %
      10        |       10        |      92.68     %
       0        |       45        |      48.75     %
      10        |       83        |      73.48     %
      10        |       10        |      65.71     %
      10        |       83        |      84.37     %
      10        |       10        |      99.26     %
      10        |       10        |      99.86     %
      10        |       10        |      99.01     %
      10        |       10        |      99.72     %
      10        |       10        |      99.38     %
      10        |       10        |      91.84     %
      10        |       10        |      99.65     %
       0        |        0        |      98.77     %
       0        |        0        |      87.34     %
      10        |       79        |      73.63     %
      10        |       97        |      79.78     %
      10        |       97        |      71.30     %
      10        |       97        |      74.04     %
      10        |       10        |      90.28     %
      10        |       10        |      87.64     %
      10        |       10        |      99.89     %
      10        |       10        |      87.90     %
      10        |       10        |      92.84     %
      10        |       10        |      87.78     %
       0        |        0        |      97.18     %
      10        |       10        |      99.93     %
      10        |       10        |      98.91     %
      10        |       10        |      99.86     %
      10        |       10        |      99.75     %
      10        |       10        |      99.95     %
      10        |       10        |      99.90     %
      10        |       10        |      99.94     %
      10        |       10        |      99.61     %
      10        |       10        |      99.73     %
      10        |       10        |      75.56     %
       0        |        0        |      99.18     %
      10        |       10        |      94.79     %
      10        |       10        |      99.76     %
      10        |       10        |      99.56     %
      10        |       10        |      98.06     %
      10        |       10        |      99.09     %
      10        |       39        |      31.77     %
      10        |       10        |      74.64     %
      11        |       11        |      99.96     %
      11        |       11        |      99.93     %
      11        |       11        |      99.95     %
       0        |        0        |      68.35     %
      11        |       11        |      99.94     %
      11        |       11        |      99.95     %
      11        |       11        |      99.95     %
      11        |       11        |      99.92     %
      11        |       11        |      99.08     %
      11        |       11        |      99.93     %
      11        |       11        |      99.96     %
      11        |       11        |      98.14     %
      11        |       11        |      99.92     %
      11        |       11        |      99.93     %
       0        |        1        |      64.64     %
      11        |       11        |      99.82     %
      11        |       11        |      91.68     %
      11        |       11        |      99.90     %
      11        |       11        |      99.95     %
      11        |       11        |      99.91     %
      11        |       11        |      99.91     %
      11        |       11        |      99.95     %
      11        |       11        |      99.95     %
      11        |       11        |      99.96     %
      11        |       11        |      99.96     %
       1        |       19        |      55.81     %
      11        |       11        |      99.95     %
      11        |       11        |      99.97     %
      11        |       11        |      99.96     %
      11        |       11        |      99.96     %
      11        |       11        |      99.94     %
      11        |       11        |      99.84     %
      11        |       11        |      99.92     %
      11        |       11        |      99.86     %
      11        |       11        |      99.89     %
      11        |       11        |      99.88     %
       1        |        1        |      85.15     %
      11        |       11        |      99.93     %
      11        |       11        |      99.94     %
      11        |       11        |      99.88     %
      11        |       11        |      99.93     %
      11        |       11        |      99.89     %
      11        |       11        |      99.95     %
      11        |       11        |      99.85     %
      12        |       12        |      99.91     %
      12        |       12        |      99.84     %
      12        |       12        |      99.34     %
       1        |        1        |      81.56     %
      12        |       12        |      97.90     %
      12        |        1        |      43.72     %
      12        |       12        |      67.10     %
      12        |       33        |      80.70     %
      12        |       33        |      79.44     %
      12        |        1        |      65.58     %
      12        |       19        |      83.44     %
      12        |       19        |      77.11     %
      12        |       12        |      88.05     %
      12        |       12        |      72.70     %
       1        |        1        |      93.31     %
      12        |       12        |      85.07     %
      12        |       12        |      99.25     %
      12        |       12        |      62.55     %
      12        |       12        |      46.65     %
      12        |       12        |      70.67     %
      12        |       12        |      93.28     %
      12        |       12        |      95.30     %
      12        |       12        |      90.07     %
      12        |       12        |      99.10     %
      12        |       12        |      93.01     %
       1        |        1        |      90.32     %
      12        |       12        |      89.38     %
      12        |       12        |      86.52     %
      12        |       12        |      87.21     %
      12        |       12        |      84.65     %
      12        |       12        |      91.32     %
      12        |       12        |      88.98     %
      12        |       12        |      81.00     %
      12        |       33        |      79.23     %
      12        |       12        |      86.19     %
      12        |       12        |      89.76     %
       1        |        1        |      50.69     %
       0        |        0        |      94.06     %
      12        |       12        |      91.08     %
      12        |       12        |      91.02     %
      12        |       12        |      99.49     %
      12        |       12        |      98.45     %
      12        |       12        |      99.70     %
      13        |       13        |      71.70     %
      13        |       13        |      69.42     %
      13        |       13        |      99.98     %
      13        |       13        |      99.99     %
      13        |       13        |      72.87     %
       1        |        1        |      75.17     %
      13        |       13        |      75.51     %
      13        |       45        |      35.37     %
      13        |       13        |      87.95     %
      13        |       13        |      99.67     %
      13        |       13        |      99.80     %
      13        |       13        |      99.81     %
      13        |       13        |      99.63     %
      13        |       13        |      92.33     %
      13        |       13        |      86.79     %
      13        |       13        |      96.04     %
       1        |        1        |      52.51     %
      13        |       13        |      98.28     %
      13        |       13        |      97.60     %
      13        |       13        |      99.98     %
      13        |       13        |      99.98     %
      13        |       13        |      99.88     %
      13        |       13        |      99.99     %
      13        |       13        |      99.75     %
      13        |       13        |      99.81     %
      13        |       13        |      99.67     %
      13        |       13        |      98.56     %
       1        |        1        |      80.17     %
      13        |       13        |      99.43     %
      13        |       13        |      99.52     %
      13        |       13        |      99.58     %
      13        |       13        |      99.68     %
      13        |       13        |      95.47     %
      13        |       13        |      75.37     %
      13        |       13        |      68.06     %
      13        |       13        |      73.99     %
      14        |       98        |      78.90     %
      14        |       98        |      70.05     %
       1        |        0        |      72.48     %
      14        |       98        |      75.45     %
      14        |       98        |      76.13     %
      14        |       85        |      44.51     %
      14        |       85        |      50.77     %
      14        |       54        |      18.67     %
      14        |       85        |      73.63     %
      14        |        2        |      66.56     %
      14        |        2        |      62.89     %
      14        |        2        |      75.47     %
      14        |       45        |      54.03     %
       1        |        0        |      70.64     %
      14        |       45        |      53.34     %
      14        |       14        |      91.15     %
      14        |       14        |      92.01     %
      14        |       14        |      66.04     %
      14        |       14        |      67.75     %
      14        |       51        |      84.28     %
      14        |       51        |      58.98     %
      14        |       14        |      73.70     %
      14        |       14        |      49.70     %
      14        |       98        |      90.70     %
       1        |       19        |      76.27     %
      14        |       98        |      85.43     %
      14        |       14        |      59.27     %
      14        |       14        |      59.06     %
      14        |       98        |      58.14     %
      14        |       14        |      69.72     %
      14        |       14        |      74.52     %
      14        |       14        |      68.31     %
      14        |       14        |      63.30     %
      15        |       15        |      99.88     %
      15        |       15        |      99.86     %
       1        |       19        |      65.53     %
      15        |       15        |      99.90     %
      15        |       15        |      99.92     %
      15        |       15        |      99.94     %
      15        |       15        |      99.88     %
      15        |       15        |      99.91     %
      15        |       15        |      85.96     %
      15        |       15        |      93.19     %
      15        |       15        |      92.26     %
      15        |       15        |      90.49     %
      15        |       15        |      99.99     %
       1        |        1        |      90.15     %
      15        |       15        |     100.00     %
      15        |       15        |      99.99     %
      15        |       15        |      99.99     %
      15        |       15        |      99.99     %
      15        |       15        |      99.98     %
      15        |       15        |      99.96     %
      15        |       15        |      96.92     %
      15        |       15        |      97.53     %
      15        |       15        |      92.26     %
      15        |       15        |      80.73     %
       1        |        1        |      97.08     %
      15        |       15        |      99.11     %
      15        |       15        |      98.68     %
      15        |       15        |      98.63     %
      15        |       15        |      98.42     %
      15        |       15        |      98.69     %
      15        |       15        |      98.66     %
      15        |       15        |      98.91     %
      15        |       15        |      99.51     %
      15        |       15        |      98.81     %
      15        |       15        |      64.20     %
       1        |        1        |      96.13     %
       0        |        0        |      73.51     %
      15        |       15        |      32.81     %
      15        |       15        |      99.81     %
      15        |       15        |      66.28     %
      15        |       15        |      99.35     %
      15        |       15        |      99.85     %
      15        |       15        |      99.73     %
      15        |       15        |      99.98     %
      15        |       15        |      99.96     %
      15        |       15        |      99.90     %
      15        |       15        |     100.00     %
       1        |        1        |      98.96     %
      15        |       15        |      99.97     %
      16        |       16        |      69.87     %
      16        |       16        |      64.82     %
      16        |       16        |      72.21     %
      16        |       16        |      63.71     %
      16        |       16        |      60.54     %
      16        |       16        |      78.19     %
      16        |       16        |      70.40     %
      16        |       16        |      58.59     %
      16        |       16        |      60.26     %
       1        |        1        |      91.53     %
      16        |       16        |      66.21     %
      16        |       16        |      61.13     %
      16        |       16        |      52.70     %
      16        |       16        |      54.25     %
      16        |       98        |      53.52     %
      16        |       17        |      88.85     %
      16        |       17        |      87.54     %
      16        |       17        |      87.82     %
      16        |       17        |      86.90     %
      16        |       17        |      85.20     %
       1        |        1        |      85.26     %
      16        |       16        |      90.60     %
      16        |       17        |      85.58     %
      16        |       16        |      93.11     %
      16        |       16        |      91.48     %
      16        |       16        |      91.18     %
      16        |       16        |      99.91     %
      16        |       16        |      99.53     %
      16        |       16        |      99.80     %
      16        |       16        |      75.84     %
      16        |       16        |      95.97     %
       1        |        1        |      95.55     %
      16        |       16        |      91.91     %
      16        |       16        |      95.55     %
      16        |       16        |      93.30     %
      16        |       16        |      94.49     %
      16        |       16        |      95.45     %
      16        |       16        |      96.09     %
      16        |       16        |      74.61     %
      16        |       16        |      40.88     %
      16        |       17        |      48.47     %
      16        |       16        |      66.32     %
       1        |        1        |      85.24     %
      16        |       16        |      65.08     %
      16        |       17        |      43.52     %
      16        |       16        |      46.11     %
      16        |       16        |      81.18     %
      16        |       16        |      86.60     %
      16        |       16        |      82.25     %
      16        |       16        |      86.82     %
      16        |       16        |      82.84     %
      16        |       16        |      78.54     %
      16        |       16        |      82.51     %
       1        |        1        |      76.41     %
      17        |       17        |      58.25     %
      17        |       17        |      84.20     %
      17        |       17        |      77.79     %
      17        |       17        |      74.00     %
      17        |       17        |      86.05     %
      17        |       17        |      87.67     %
      17        |       17        |      81.88     %
      17        |       17        |      90.74     %
      17        |       17        |      90.41     %
      17        |       17        |      96.60     %
       1        |        1        |      81.89     %
      17        |       17        |      97.29     %
      17        |       17        |      98.41     %
      17        |       17        |      96.94     %
      17        |       17        |      86.92     %
      17        |       17        |      88.30     %
      17        |       17        |      86.08     %
      17        |       17        |      83.49     %
      17        |       17        |      71.23     %
      17        |       17        |      75.22     %
      17        |       17        |      79.97     %
       1        |        1        |      74.68     %
      17        |       17        |      47.09     %
      17        |       34        |      48.52     %
      17        |       34        |      50.11     %
      17        |       17        |      43.21     %
      17        |       34        |      34.75     %
      17        |       17        |      77.94     %
      17        |       17        |      79.22     %
      17        |       17        |      79.46     %
      17        |       17        |      77.10     %
      17        |       77        |      51.55     %
       1        |        1        |      81.40     %
      17        |       98        |      49.50     %
      17        |       98        |      44.90     %
      17        |       98        |      51.57     %
      17        |       98        |      63.52     %
      17        |       98        |      53.98     %
      17        |       98        |      47.49     %
      17        |       98        |      55.24     %
      18        |       18        |      85.79     %
      18        |       18        |      95.41     %
      18        |       18        |      88.57     %
       1        |       19        |      78.16     %
       0        |        0        |      99.25     %
      18        |       18        |      99.03     %
      18        |       18        |      99.73     %
      18        |       18        |      99.84     %
      18        |       18        |      99.93     %
      18        |       18        |      99.89     %
      18        |       18        |      98.00     %
      18        |       18        |      99.92     %
      18        |       18        |      99.55     %
      18        |       18        |      92.21     %
      18        |       18        |      97.45     %
       1        |        1        |      97.56     %
      18        |       18        |      95.45     %
      18        |       18        |      98.19     %
      18        |       18        |      92.79     %
      18        |       18        |      99.29     %
      18        |       18        |      99.89     %
      18        |       18        |      97.30     %
      18        |       18        |      99.42     %
      18        |       73        |      69.86     %
      18        |       18        |      98.80     %
      18        |       18        |      99.78     %
       1        |        1        |      92.63     %
      18        |       18        |      99.52     %
      18        |       18        |      99.70     %
      18        |       18        |      99.58     %
      18        |       18        |      99.73     %
      18        |       18        |      90.25     %
      19        |       19        |      83.04     %
      19        |       19        |      92.47     %
      19        |       19        |      87.88     %
      19        |       19        |      81.56     %
      19        |       77        |      63.68     %
       1        |        1        |      98.02     %
      19        |       77        |      76.15     %
      19        |       77        |      80.13     %
      19        |       77        |      70.81     %
      19        |       77        |      71.86     %
      19        |       77        |      70.89     %
      19        |       77        |      93.72     %
      19        |        1        |      60.88     %
      19        |       19        |      80.72     %
      19        |       19        |      70.19     %
      19        |        1        |      71.13     %
       1        |        1        |      95.72     %
      19        |        1        |      61.69     %
      19        |       19        |      84.03     %
      19        |       19        |      71.27     %
      19        |       12        |      71.25     %
      19        |       12        |      51.04     %
      19        |       77        |      73.06     %
      19        |       19        |      77.91     %
      19        |       19        |      84.55     %
      19        |       19        |      67.93     %
      19        |       19        |      73.71     %
       1        |        1        |      98.03     %
      19        |        1        |      86.50     %
      19        |        1        |      81.06     %
      19        |        1        |      72.03     %
      19        |        1        |      78.21     %
      19        |       19        |      77.23     %
      19        |       19        |      96.91     %
      19        |       19        |      87.42     %
      19        |       19        |      87.03     %
      19        |       19        |      97.12     %
      19        |       19        |      86.26     %
       1        |        1        |      92.83     %
      19        |       19        |      89.56     %
      20        |       56        |      21.22     %
      20        |       85        |      49.28     %
      20        |       85        |      31.73     %
      20        |       56        |      27.80     %
      20        |       85        |      38.49     %
      20        |       27        |      34.47     %
      20        |       20        |      67.75     %
      20        |       29        |      50.03     %
      20        |       20        |      64.76     %
       2        |        2        |      34.09     %
      20        |       20        |      99.94     %
      20        |       20        |      99.90     %
      20        |       20        |      99.88     %
      20        |       20        |      99.92     %
      20        |       20        |      99.93     %
      20        |       20        |      99.77     %
      20        |       20        |      46.24     %
      20        |       14        |      57.06     %
      20        |       20        |      52.97     %
      20        |       20        |      57.04     %
       2        |       89        |      35.79     %
      20        |       20        |      52.40     %
      20        |       20        |      80.45     %
      20        |       20        |      87.51     %
      20        |       20        |      77.42     %
      20        |       20        |      97.26     %
      20        |       20        |      88.59     %
      20        |       20        |      87.95     %
      20        |       20        |      90.24     %
      20        |       20        |      86.47     %
      20        |       20        |      99.86     %
       2        |        2        |      92.33     %
      20        |       20        |      99.77     %
      20        |       20        |      99.88     %
      20        |       20        |      99.79     %
      20        |       20        |      99.83     %
      21        |       21        |      94.90     %
      21        |       21        |      90.77     %
      21        |       21        |      93.41     %
      21        |       21        |      94.69     %
      21        |       21        |      96.71     %
      21        |       21        |      93.93     %
       2        |        2        |      92.98     %
       0        |        0        |      99.48     %
      21        |       21        |      86.64     %
      21        |       21        |      88.12     %
      21        |       21        |      87.80     %
      21        |       21        |      87.27     %
      21        |       21        |      98.93     %
      21        |       21        |      93.08     %
      21        |       21        |      82.98     %
      21        |       21        |      91.21     %
      21        |       21        |      97.97     %
      21        |       21        |      95.09     %
       2        |        2        |      62.59     %
      21        |       21        |      99.27     %
      21        |       21        |      99.44     %
      21        |       21        |      88.44     %
      21        |       80        |      48.68     %
      21        |       21        |      81.68     %
      21        |       21        |      48.76     %
      21        |       73        |      58.53     %
      21        |       21        |      81.99     %
      21        |       21        |      95.46     %
      21        |       21        |      89.43     %
       2        |       74        |      43.99     %
      21        |       21        |      95.80     %
      21        |       21        |      94.85     %
      21        |       21        |      93.57     %
      21        |       21        |      76.58     %
      21        |       21        |      84.21     %
      21        |       21        |      80.05     %
      21        |       21        |      95.42     %
      21        |       21        |      94.75     %
      21        |       21        |      99.90     %
      21        |       21        |      97.70     %
       2        |        2        |      35.93     %
      21        |       21        |      95.24     %
      21        |       81        |      89.19     %
      21        |       21        |      87.84     %
      22        |       22        |      94.74     %
      22        |       22        |      95.98     %
      22        |       22        |      99.87     %
      22        |       22        |      97.78     %
      22        |       22        |      97.59     %
      22        |       22        |      97.11     %
      22        |       22        |      97.32     %
       2        |        2        |      99.48     %
      22        |       23        |      75.18     %
      22        |       23        |      72.29     %
      22        |       23        |      68.20     %
      22        |       23        |      77.09     %
      22        |       23        |      79.53     %
      22        |       23        |      62.08     %
      22        |       23        |      67.08     %
      22        |       30        |      49.94     %
      22        |       30        |      64.15     %
      22        |       37        |      63.03     %
       2        |        2        |      99.31     %
      22        |       37        |      83.71     %
      22        |       29        |      73.25     %
      22        |       39        |      42.51     %
      22        |       29        |      82.78     %
      22        |       29        |      83.94     %
      22        |       29        |      59.62     %
      22        |       23        |      83.80     %
      22        |       23        |      83.30     %
      22        |       22        |      71.62     %
      22        |       23        |      85.69     %
       2        |        2        |      99.36     %
      22        |       37        |      64.24     %
      22        |       37        |      61.36     %
      22        |       37        |      62.00     %
      22        |       37        |      81.23     %
      22        |       37        |      80.85     %
      22        |       37        |      60.39     %
      22        |       37        |      66.27     %
      22        |       23        |      73.60     %
      22        |       23        |      83.02     %
      23        |       22        |      99.42     %
       2        |        2        |      99.42     %
      23        |       22        |      98.14     %
      23        |       22        |      98.05     %
      23        |       22        |      94.46     %
      23        |       22        |      79.87     %
      23        |       22        |      98.88     %
      23        |       22        |      98.48     %
      23        |       23        |      96.34     %
      23        |       23        |      97.91     %
      23        |       23        |      97.86     %
      23        |       23        |      98.43     %
       2        |        2        |      99.00     %
      23        |       23        |      96.62     %
      23        |       23        |      97.39     %
      23        |       23        |      96.76     %
      23        |       23        |      98.72     %
      23        |       23        |      98.63     %
      23        |       23        |      99.32     %
      23        |       23        |      99.36     %
      23        |       23        |      99.09     %
      23        |       23        |      96.43     %
      23        |       23        |      96.24     %
       2        |        2        |      99.62     %
      23        |       22        |      93.45     %
      23        |       22        |      90.80     %
      23        |       22        |      84.33     %
      23        |       22        |      53.36     %
      23        |       84        |      47.51     %
      23        |       22        |      71.76     %
      23        |       22        |      60.85     %
      23        |       23        |      88.99     %
